Result Number,Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
1439,LE07_L1TP_119034_20021204_20170127_01_T1,LE71190342002338HIJ00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 119, 034,2017/01/27,2002:338:02:17:37.5596874,2002:338:02:18:04.6541875,HIJ - Hiroshima  Japan,Day,69,72,32,4,3.732,2.224,2.997,9,N,LPGS_12.8.3,FULL,27.12349457,158.03878016,NA,,ETM_L1TP,ETM,DEFINITIVE,14501,15941,7251,7971,7251,7971,UTM,51,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,37°28'07.32"N,121°58'18.59"E,38°25'58.94"N,121°08'27.06"E,38°07'12.04"N,123°17'24.11"E,36°48'27.11"N,120°40'41.16"E,36°30'04.32"N,122°46'54.77"E,37.4687,121.97183,38.43304,121.14085,38.12001,123.29003,36.80753,120.6781,36.5012,122.78188,LE07_L1TP_119034_20021204_20170127_01_T1,LE71190342002338HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71190342002338HIJ00
1440,LE07_L1TP_119035_20021204_20170128_01_T1,LE71190352002338HIJ00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 119, 035,2017/01/28,2002:338:02:18:01.4751250,2002:338:02:18:28.5695624,HIJ - Hiroshima  Japan,Day,68,57,16,4,7.876,7.066,3.48,9,N,LPGS_12.8.3,FULL,28.35042857,157.43098395,NA,,ETM_L1TP,ETM,DEFINITIVE,14521,15961,7261,7981,7261,7981,UTM,51,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,36°02'14.46"N,121°33'03.38"E,36°59'53.05"N,120°43'54.48"E,36°41'27.56"N,122°50'26.59"E,35°22'17.15"N,120°16'54.44"E,35°04'14.45"N,122°20'53.95"E,36.03735,121.55094,36.99807,120.7318,36.69099,122.84072,35.37143,120.28179,35.07068,122.34832,LE07_L1TP_119035_20021204_20170128_01_T1,LE71190352002338HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71190352002338HIJ00
1441,LE07_L1GT_119036_20021204_20170127_01_T2,LE71190362002338EDC01,2002/12/04,LANDSAT_7,ON,T2,1,, 119, 036,2017/01/27,2002:338:02:18:25.3904374,2002:338:02:18:52.4849374,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,99,93,-1,-1,,,,9,N,LPGS_12.8.3,FULL,29.55504322,156.78912158,,,ETM_L1GT,ETM,DEFINITIVE,14521,15961,7261,7981,7261,7981,UTM,51,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°36'43.20"N,121°06'45.72"E,35°34'20.28"N,120°18'25.20"E,35°16'14.16"N,122°22'42.60"E,33°56'42.00"N,119°52'01.92"E,33°38'56.76"N,121°53'56.76"E,34.612,121.1127,35.5723,120.307,35.2706,122.3785,33.945,119.8672,33.6491,121.8991,LE07_L1GT_119036_20021204_20170127_01_T2,LE71190362002338EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE71190362002338EDC01
1442,LE07_L1GT_119037_20021204_20170128_01_T2,LE71190372002338HIJ00,2002/12/04,LANDSAT_7,ON,T2,1,SAM, 119, 037,2017/01/28,2002:338:02:18:49.2335625,2002:338:02:19:16.3280000,HIJ - Hiroshima  Japan,Day,100,100,-1,-1,,,,9,N,LPGS_12.8.3,FULL,30.78637241,156.18220227,NA,,ETM_L1GT,ETM,DEFINITIVE,14521,15981,7261,7991,7261,7991,UTM,51,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,33°10'17.29"N,120°44'24.14"E,34°07'47.68"N,119°56'45.64"E,33°50'00.74"N,121°58'56.39"E,32°30'01.37"N,119°31'01.70"E,32°12'34.06"N,121°30'59.26"E,33.17147,120.74004,34.12991,119.94601,33.83354,121.98233,32.50038,119.51714,32.20946,121.51646,LE07_L1GT_119037_20021204_20170128_01_T2,LE71190372002338HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71190372002338HIJ00
1443,LE07_L1TP_119038_20021204_20170128_01_T1,LE71190382002338HIJ00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 119, 038,2017/01/28,2002:338:02:19:13.1489375,2002:338:02:19:40.2433124,HIJ - Hiroshima  Japan,Day,69,69,35,4,3.328,2.478,2.222,9,N,LPGS_12.8.3,FULL,31.9965117,155.53063194,NA,,ETM_L1TP,ETM,DEFINITIVE,14521,16001,7261,8001,7261,8001,UTM,51,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,31°44'12.19"N,120°20'58.92"E,32°41'28.68"N,119°33'57.82"E,32°23'59.21"N,121°34'10.49"E,31°03'42.73"N,119°08'44.34"E,30°46'31.87"N,121°06'52.88"E,31.73672,120.3497,32.6913,119.56606,32.39978,121.56958,31.06187,119.14565,30.77552,121.11469,LE07_L1TP_119038_20021204_20170128_01_T1,LE71190382002338HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71190382002338HIJ00
1444,LE07_L1TP_119039_20021204_20170127_01_T1,LE71190392002338HIJ00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 119, 039,2017/01/27,2002:338:02:19:37.0642499,2002:338:02:20:04.1586874,HIJ - Hiroshima  Japan,Day,83,84,22,4,3.622,1.901,3.083,9,N,LPGS_12.8.3,FULL,33.19913929,154.85785287,NA,,ETM_L1TP,ETM,DEFINITIVE,13981,15461,6991,7731,6991,7731,UTM,50,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,30°18'03.35"N,119°58'02.50"E,31°15'10.44"N,119°11'38.80"E,30°57'57.49"N,121°10'01.38"E,29°37'18.73"N,118°46'56.86"E,29°20'22.63"N,120°43'23.70"E,30.30093,119.96736,31.2529,119.19411,30.96597,121.16705,29.62187,118.78246,29.33962,120.72325,LE07_L1TP_119039_20021204_20170127_01_T1,LE71190392002338HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71190392002338HIJ00
1445,LE07_L1TP_119040_20021204_20170128_01_T1,LE71190402002338EDC01,2002/12/04,LANDSAT_7,ON,T1,1,, 119, 040,2017/01/28,2002:338:02:20:00.9796249,2002:338:02:20:28.0740000,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,71,71,16,4,7.616,4.967,5.774,9,N,LPGS_12.8.3,FULL,34.37506187,154.13923998,,,ETM_L1TP,ETM,DEFINITIVE,14001,15501,7001,7751,7001,7751,UTM,50,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,28°52'12.00"N,119°33'55.80"E,29°49'24.24"N,118°48'08.28"E,29°32'25.44"N,120°44'48.84"E,28°11'32.64"N,118°23'54.60"E,27°54'50.04"N,120°18'47.52"E,28.87,119.5655,29.8234,118.8023,29.5404,120.7469,28.1924,118.3985,27.9139,120.3132,LE07_L1TP_119040_20021204_20170128_01_T1,LE71190402002338EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE71190402002338EDC01
1446,LE07_L1TP_119041_20021204_20170127_01_T1,LE71190412002338EDC01,2002/12/04,LANDSAT_7,ON,T1,1,, 119, 041,2017/01/27,2002:338:02:20:24.8949375,2002:338:02:20:51.9893749,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,87,86,8,4,8.875,8.537,2.425,9,N,LPGS_12.8.3,FULL,35.56231087,153.42084678,,,ETM_L1TP,ETM,DEFINITIVE,13961,15521,6981,7761,6981,7761,UTM,50,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,27°25'55.20"N,119°11'52.44"E,28°23'00.60"N,118°26'39.84"E,28°06'16.20"N,120°21'45.00"E,26°45'01.80"N,118°02'51.36"E,26°28'31.44"N,119°56'16.08"E,27.432,119.1979,28.3835,118.4444,28.1045,120.3625,26.7505,118.0476,26.4754,119.9378,LE07_L1TP_119041_20021204_20170127_01_T1,LE71190412002338EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE71190412002338EDC01
1447,LE07_L1TP_119042_20021204_20170127_01_T1,LE71190422002338EDC01,2002/12/04,LANDSAT_7,ON,T1,1,, 119, 042,2017/01/27,2002:338:02:20:48.8102499,2002:338:02:21:15.9046875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,61,57,105,4,4.316,3.031,3.072,9,N,LPGS_12.8.3,FULL,36.74095954,152.67670324,,,ETM_L1TP,ETM,DEFINITIVE,14021,15561,7011,7781,7011,7781,UTM,50,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,25°59'34.80"N,118°50'18.60"E,26°56'30.84"N,118°05'38.40"E,26°39'59.04"N,119°59'14.28"E,25°18'31.32"N,117°42'10.44"E,25°02'13.20"N,119°34'13.44"E,25.993,118.8385,26.9419,118.094,26.6664,119.9873,25.3087,117.7029,25.037,119.5704,LE07_L1TP_119042_20021204_20170127_01_T1,LE71190422002338EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE71190422002338EDC01
1448,LE07_L1TP_119043_20021204_20170128_01_T1,LE71190432002338EDC01,2002/12/04,LANDSAT_7,ON,T1,1,, 119, 043,2017/01/28,2002:338:02:21:12.6533750,2002:338:02:21:39.7477499,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,3,181,4,4.599,3.053,3.439,9,N,LPGS_12.8.3,FULL,37.90615348,151.90473966,,,ETM_L1TP,ETM,DEFINITIVE,14021,15581,7011,7791,7011,7791,UTM,50,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,24°33'14.40"N,118°29'09.24"E,25°30'15.84"N,117°44'55.68"E,25°13'56.28"N,119°37'09.48"E,23°52'13.80"N,117°21'49.68"E,23°36'06.48"N,119°12'37.08"E,24.554,118.4859,25.5044,117.7488,25.2323,119.6193,23.8705,117.3638,23.6018,119.2103,LE07_L1TP_119043_20021204_20170128_01_T1,LE71190432002338EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE71190432002338EDC01
1449,LE07_L1TP_119044_20021204_20170128_01_T1,LE71190442002338EDC01,2002/12/04,LANDSAT_7,ON,T1,1,, 119, 044,2017/01/28,2002:338:02:21:36.5686249,2002:338:02:22:03.6630625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,2,36,132,4,4.03,2.705,2.987,9,N,LPGS_12.8.3,FULL,39.06488902,151.09920489,,,ETM_L1TP,ETM,DEFINITIVE,14041,15561,7021,7781,7021,7781,UTM,50,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,23°06'46.80"N,118°08'14.28"E,24°03'43.20"N,117°24'31.32"E,23°47'34.44"N,119°15'28.44"E,22°25'38.28"N,117°01'40.44"E,22°09'41.76"N,118°51'18.00"E,23.113,118.1373,24.062,117.4087,23.7929,119.2579,22.4273,117.0279,22.1616,118.855,LE07_L1TP_119044_20021204_20170128_01_T1,LE71190442002338EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE71190442002338EDC01
1450,LE07_L1TP_135027_20021204_20170128_01_T1,LE71350272002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 135, 027,2017/01/28,2002:338:03:53:43.4749374,2002:338:03:54:10.5691875,SGS - Svalbard  Norway,Day,10,10,67,4,9.029,4.774,7.664,9,N,LPGS_12.8.3,FULL,18.39664663,162.04203902,,,ETM_L1TP,ETM,DEFINITIVE,14541,15901,7271,7951,7271,7951,UTM,47,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,47°27'03.60"N,100°36'30.24"E,48°25'54.48"N,99°39'30.60"E,48°03'43.92"N,102°10'54.48"E,46°49'03.36"N,99°04'10.92"E,46°27'33.48"N,101°31'10.20"E,47.451,100.6084,48.4318,99.6585,48.0622,102.1818,46.8176,99.0697,46.4593,101.5195,LE07_L1TP_135027_20021204_20170128_01_T1,LE71350272002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350272002338SGS00
1451,LE07_L1TP_135028_20021204_20170127_01_T1,LE71350282002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 135, 028,2017/01/27,2002:338:03:54:07.3178750,2002:338:03:54:34.4121249,SGS - Svalbard  Norway,Day,5,5,86,4,7.373,5.699,4.678,9,N,LPGS_12.8.3,FULL,19.64844287,161.4716441,,,ETM_L1TP,ETM,DEFINITIVE,14541,15921,7271,7961,7271,7961,UTM,47,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,46°01'51.60"N,100°04'06.96"E,47°00'40.32"N,99°08'20.40"E,46°39'05.40"N,101°35'50.28"E,45°23'43.80"N,98°34'29.64"E,45°02'46.68"N,100°57'52.92"E,46.031,100.0686,47.0112,99.139,46.6515,101.5973,45.3955,98.5749,45.0463,100.9647,LE07_L1TP_135028_20021204_20170127_01_T1,LE71350282002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350282002338SGS00
1452,LE07_L1TP_135034_20021204_20170128_01_T1,LE71350342002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 135, 034,2017/01/28,2002:338:03:56:30.6644999,2002:338:03:56:57.7587500,SGS - Svalbard  Norway,Day,67,67,83,4,6.07,3.602,4.886,9,N,LPGS_12.8.3,FULL,27.09938888,158.01124036,,,ETM_L1TP,ETM,DEFINITIVE,14601,16041,7301,8021,7301,8021,UTM,47,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,37°28'33.60"N,97°13'35.04"E,38°26'21.84"N,96°23'38.04"E,38°07'33.96"N,98°32'36.60"E,36°48'49.32"N,95°55'53.04"E,36°30'25.56"N,98°02'07.80"E,37.476,97.2264,38.4394,96.3939,38.1261,98.5435,36.8137,95.9314,36.5071,98.0355,LE07_L1TP_135034_20021204_20170128_01_T1,LE71350342002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350342002338SGS00
1453,LE07_L1TP_135035_20021204_20170128_01_T1,LE71350352002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 135, 035,2017/01/28,2002:338:03:56:54.5796874,2002:338:03:57:21.6739374,SGS - Svalbard  Norway,Day,15,15,82,4,5.144,3.619,3.655,9,N,LPGS_12.8.3,FULL,28.32680018,157.40684594,,,ETM_L1TP,ETM,DEFINITIVE,14581,16021,7291,8011,7291,8011,UTM,47,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,36°02'38.40"N,96°48'11.88"E,37°00'15.12"N,95°59'02.40"E,36°41'48.84"N,98°05'36.24"E,35°22'40.80"N,95°32'02.40"E,35°04'37.20"N,97°36'03.60"E,36.044,96.8033,37.0042,95.984,36.6969,98.0934,35.378,95.534,35.077,97.601,LE07_L1TP_135035_20021204_20170128_01_T1,LE71350352002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350352002338SGS00
1454,LE07_L1TP_135036_20021204_20180429_01_T1,LE71350362002338BJC00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 135, 036,2018/04/29,2002:338:03:57:18.4225624,2002:338:03:57:45.5168125,BJC - Beijing  China,Day,8,8,70,4,6.473,5.396,3.575,9,Y,LPGS_13.0.1,FULL,29.56182948,156.81101936,NA,,ETM_L1TP,ETM,DEFINITIVE,14601,16041,7301,8021,7301,8021,UTM,47,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,34°36'19.22"N,96°25'12.25"E,35°33'45.94"N,95°36'47.30"E,35°15'40.68"N,97°41'05.24"E,33°56'05.89"N,95°10'25.14"E,33°38'21.48"N,97°12'20.52"E,34.60534,96.42007,35.56276,95.61314,35.2613,97.68479,33.93497,95.17365,33.6393,97.2057,LE07_L1TP_135036_20021204_20180429_01_T1,LE71350362002338BJC00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350362002338BJC00
1455,LE07_L1TP_135037_20021204_20180429_01_T1,LE71350372002338BJC00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 135, 037,2018/04/29,2002:338:03:57:42.2655000,2002:338:03:58:09.3597499,BJC - Beijing  China,Day,5,5,93,4,9.003,3.402,8.336,9,N,LPGS_13.0.1,FULL,30.77482924,156.18011206,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,16041,7291,8021,7291,8021,UTM,47,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,33°10'17.80"N,96°01'11.06"E,34°07'48.43"N,95°13'31.04"E,33°50'01.61"N,97°15'42.88"E,32°30'05.15"N,94°47'48.52"E,32°12'37.94"N,96°47'47.26"E,33.17161,96.01974,34.13012,95.22529,33.83378,97.26191,32.50143,94.79681,32.21054,96.79646,LE07_L1TP_135037_20021204_20180429_01_T1,LE71350372002338BJC00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350372002338BJC00
1456,LE07_L1TP_135038_20021204_20170128_01_T1,LE71350382002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 135, 038,2017/01/28,2002:338:03:58:06.2529374,2002:338:03:58:33.3471875,SGS - Svalbard  Norway,Day,26,26,66,4,6.733,4.791,4.731,9,N,LPGS_12.8.3,FULL,31.96960733,155.50110191,,,ETM_L1TP,ETM,DEFINITIVE,14021,15521,7011,7761,7011,7761,UTM,46,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,31°44'34.80"N,95°36'03.24"E,32°41'53.52"N,94°49'05.52"E,32°24'23.40"N,96°49'19.56"E,31°04'06.24"N,94°23'51.36"E,30°46'54.12"N,96°22'01.20"E,31.743,95.6009,32.6982,94.8182,32.4065,96.8221,31.0684,94.3976,30.7817,96.367,LE07_L1TP_135038_20021204_20170128_01_T1,LE71350382002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350382002338SGS00
1457,LE07_L1TP_135039_20021204_20180429_01_T1,LE71350392002338BJC00,2002/12/04,LANDSAT_7,ON,T1,1,SAM, 135, 039,2018/04/29,2002:338:03:58:30.0958750,2002:338:03:58:57.1900625,BJC - Beijing  China,Day,24,24,81,4,8.033,5.533,5.824,9,N,LPGS_13.0.1,FULL,33.18807111,154.8568999,NA,,ETM_L1TP,ETM,DEFINITIVE,14041,15541,7021,7771,7021,7771,UTM,46,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,30°18'03.20"N,95°14'52.15"E,31°15'12.64"N,94°28'27.19"E,30°57'59.40"N,96°26'50.89"E,29°37'21.32"N,94°03'46.44"E,29°20'24.94"N,96°00'14.40"E,30.30089,95.24782,31.25351,94.47422,30.9665,96.44747,29.62259,94.0629,29.34026,96.004,LE07_L1TP_135039_20021204_20180429_01_T1,LE71350392002338BJC00,https://earthexplorer.usgs.gov/browse-link/12267/LE71350392002338BJC00
1458,LE07_L1TP_151025_20021204_20170127_01_T2,LE71510252002338SGS00,2002/12/04,LANDSAT_7,ON,T2,1,, 151, 025,2017/01/27,2002:338:05:31:48.7875624,2002:338:05:32:15.8818125,SGS - Svalbard  Norway,Day,23,23,36,4,12.051,10.457,5.99,9,N,LPGS_12.8.3,FULL,15.87124958,163.20701263,,,ETM_L1TP,ETM,DEFINITIVE,14601,15921,7301,7961,7301,7961,UTM,43,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,50°16'58.80"N,77°02'31.20"E,51°16'18.84"N,76°02'59.64"E,50°52'48.36"N,78°43'06.96"E,49°39'45.36"N,75°24'25.92"E,49°17'02.04"N,77°59'27.96"E,50.283,77.042,51.2719,76.0499,50.8801,78.7186,49.6626,75.4072,49.2839,77.9911,LE07_L1TP_151025_20021204_20170127_01_T2,LE71510252002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71510252002338SGS00
1459,LE07_L1TP_151026_20021204_20170128_01_T1,LE71510262002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 151, 026,2017/01/28,2002:338:05:32:12.7027500,2002:338:05:32:39.7970625,SGS - Svalbard  Norway,Day,0,0,23,4,8.413,7.649,3.504,9,N,LPGS_12.8.3,FULL,17.13176043,162.61906029,,,ETM_L1TP,ETM,DEFINITIVE,14601,15961,7301,7981,7301,7981,UTM,43,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,48°52'04.80"N,76°27'05.76"E,49°51'04.32"N,75°28'50.16"E,49°28'15.60"N,78°04'26.40"E,48°14'23.28"N,74°51'57.60"E,47°52'17.76"N,77°22'49.44"E,48.868,76.4516,49.8512,75.4806,49.471,78.074,48.2398,74.866,47.8716,77.3804,LE07_L1TP_151026_20021204_20170128_01_T1,LE71510262002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71510262002338SGS00
1460,LE07_L1TP_151027_20021204_20170127_01_T1,LE71510272002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 151, 027,2017/01/27,2002:338:05:32:36.5457500,2002:338:05:33:03.6400625,SGS - Svalbard  Norway,Day,1,1,21,4,7.424,5.191,5.307,9,N,LPGS_12.8.3,FULL,18.38582079,162.04229117,,,ETM_L1TP,ETM,DEFINITIVE,14621,15961,7311,7981,7311,7981,UTM,43,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,47°27'03.60"N,75°53'14.64"E,48°25'58.80"N,74°56'15.72"E,48°03'48.60"N,77°27'40.68"E,46°49'09.12"N,74°20'58.92"E,46°27'38.88"N,76°47'58.92"E,47.451,75.8874,48.433,74.9377,48.0635,77.4613,46.8192,74.3497,46.4608,76.7997,LE07_L1TP_151027_20021204_20170127_01_T1,LE71510272002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71510272002338SGS00
1461,LE07_L1TP_151044_20021204_20170128_01_T1,LE71510442002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 151, 044,2017/01/28,2002:338:05:39:22.7041249,2002:338:05:39:49.7985000,SGS - Svalbard  Norway,Day,3,2,235,4,2.741,1.623,2.209,9,N,LPGS_12.8.3,FULL,39.04215006,151.09780381,,,ETM_L1TP,ETM,DEFINITIVE,14141,15661,7071,7831,7071,7831,UTM,42,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,23°06'46.80"N,68°41'47.40"E,24°03'45.36"N,67°58'01.56"E,23°47'36.96"N,69°49'00.84"E,22°25'42.24"N,67°35'14.28"E,22°09'45.36"N,69°24'54.00"E,23.113,68.6965,24.0626,67.9671,23.7936,69.8169,22.4284,67.5873,22.1626,69.415,LE07_L1TP_151044_20021204_20170128_01_T1,LE71510442002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71510442002338SGS00
1462,LE07_L1TP_151045_20021204_20170127_01_T1,LE71510452002338SGS00,2002/12/04,LANDSAT_7,ON,T1,1,, 151, 045,2017/01/27,2002:338:05:39:46.6194375,2002:338:05:40:13.7137500,SGS - Svalbard  Norway,Day,1,0,184,4,4.238,2.329,3.541,9,N,LPGS_12.8.3,FULL,40.18946149,150.25869332,,,ETM_L1TP,ETM,DEFINITIVE,14141,15701,7071,7851,7071,7851,UTM,42,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,21°40'19.20"N,68°21'13.68"E,22°37'11.64"N,67°37'52.68"E,22°21'13.68"N,69°27'41.04"E,20°59'04.56"N,67°15'22.68"E,20°43'16.68"N,69°03'57.96"E,21.672,68.3538,22.6199,67.6313,22.3538,69.4614,20.9846,67.2563,20.7213,69.0661,LE07_L1TP_151045_20021204_20170127_01_T1,LE71510452002338SGS00,https://earthexplorer.usgs.gov/browse-link/12267/LE71510452002338SGS00
1463,LE07_L1TP_112025_20021203_20170127_01_T1,LE71120252002337HIJ00,2002/12/03,LANDSAT_7,ON,T1,1,SAM, 112, 025,2017/01/27,2002:337:01:30:46.8032500,2002:337:01:31:13.8975625,HIJ - Hiroshima  Japan,Day,56,56,35,4,9.819,9.161,3.534,9,N,LPGS_12.8.3,FULL,16.06590514,163.29786736,NA,,ETM_L1TP,ETM,DEFINITIVE,14561,15901,7281,7951,7281,7951,UTM,53,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,50°16'25.00"N,137°19'08.94"E,51°15'39.53"N,136°19'31.08"E,50°52'10.49"N,138°59'35.48"E,49°39'06.98"N,135°41'00.46"E,49°16'24.74"N,138°15'59.26"E,50.27361,137.31915,51.26098,136.3253,50.86958,138.99319,49.65194,135.68346,49.27354,138.26646,LE07_L1TP_112025_20021203_20170127_01_T1,LE71120252002337HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71120252002337HIJ00
1464,LE07_L1GT_112026_20021203_20170128_01_T2,LE71120262002337HIJ00,2002/12/03,LANDSAT_7,ON,T2,1,SAM, 112, 026,2017/01/28,2002:337:01:31:10.6462500,2002:337:01:31:37.7405624,HIJ - Hiroshima  Japan,Day,80,80,-1,-1,,,,9,N,LPGS_12.8.3,FULL,17.32393117,162.71077404,NA,,ETM_L1GT,ETM,DEFINITIVE,14581,15921,7291,7961,7291,7961,UTM,53,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,48°51'32.51"N,136°43'42.42"E,49°50'41.71"N,135°45'30.31"E,49°27'54.11"N,138°21'04.54"E,48°13'58.30"N,135°08'39.88"E,47°51'53.96"N,137°39'29.63"E,48.85903,136.72845,49.84492,135.75842,49.46503,138.35126,48.23286,135.14441,47.86499,137.65823,LE07_L1GT_112026_20021203_20170128_01_T2,LE71120262002337HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71120262002337HIJ00
1465,LE07_L1TP_112027_20021203_20170127_01_T1,LE71120272002337HIJ00,2002/12/03,LANDSAT_7,ON,T1,1,SAM, 112, 027,2017/01/27,2002:337:01:31:34.5615000,2002:337:01:32:01.6558125,HIJ - Hiroshima  Japan,Day,78,78,11,4,3.714,2.294,2.921,9,N,LPGS_12.8.3,FULL,18.5829776,162.13039635,NA,,ETM_L1TP,ETM,DEFINITIVE,14581,15921,7291,7961,7291,7961,UTM,53,WGS84,WGS84,15,30,30,LE07CPF_20021001_20021231_01.02,-1,47°26'30.70"N,136°09'54.65"E,48°25'18.91"N,135°12'51.08"E,48°03'09.76"N,137°44'13.02"E,46°48'29.45"N,134°37'37.60"E,46°27'00.43"N,137°04'34.82"E,47.44186,136.16518,48.42192,135.21419,48.05271,137.73695,46.80818,134.62711,46.45012,137.07634,LE07_L1TP_112027_20021203_20170127_01_T1,LE71120272002337HIJ00,https://earthexplorer.usgs.gov/browse-link/12267/LE71120272002337HIJ00
